tasksRows,trialsRows,eachBlock,task,phase,Exemplars,r_correct,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,infCons.started,informed_consent.started,resp_consent.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,instructions.started,text_instructions.started,resp_instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,next_task_ready.started,ready_task.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,text_fixation.started,text_fixation.stopped,fixation.stopped,stim.started,stimulus.started,response_northern_text.started,response_southern_text.started,response.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback_text.started,correct_tone.started,incorrect_tone.started,correct_tone.stopped,incorrect_tone.stopped,feedback.stopped,feedback_text.stopped,end.started,text_end.started,resp_end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,frameRate,expStart,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,2,5,37,12,1094.558259200072,,,,,,,,,,,,,,,,,,,,,,,1094.5431500000414,0.8,1094.558259200072,1095.395244400017,1095.3425632000435,1095.3426177999936,1095.395244400017,1095.395244400017,1095.395244400017,0.035780500154942274,1096.130086600082,left,1,0.7490832000039518,None,1096.1311496000271,1096.153352699941,1096.143303950131,1096.143303950131,1096.4155353000388,1096.4155353000388,1097.1416794001125,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,2,6,38,6,1097.157817499945,,,,,,,,,,,,,,,,,,,,,,,1097.142828100128,1.3,1097.157817499945,1098.5087081000675,1098.4437271000352,1098.4438010000158,1098.5087081000675,1098.5087081000675,1098.5087081000675,0.0506589999422431,1100.4614484999329,left,1,1.9581701001152396,None,1100.4632950001396,1100.4819372000638,1100.4760844500736,1100.4760844500736,1100.7252698999364,1100.7252698999364,1101.4754852999467,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,2,7,39,7,1101.4909254000522,,,,,,,,,,,,,,,,,,,,,,,1101.4766246001236,1.4,1101.4909254000522,1102.9321576000657,1102.876126700081,1102.876200699946,1102.9321576000657,1102.9321576000657,1102.9321576000657,0.03999609989114106,1103.7113095000386,left,1,0.777833899948746,None,1103.712119899923,1103.7319484001491,1103.7258286499884,1103.7258286499884,1103.9887792000081,1103.9887792000081,1104.7245577001013,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,2,8,40,4,1104.7407146999612,,,,,,,,,,,,,,,,,,,,,,,1104.7270184000954,1.2,1104.7407146999612,1105.9897167000454,1105.9264549000654,1105.9265290000476,1105.9897167000454,1105.9897167000454,1105.9897167000454,0.050281599862501025,1106.8281807999592,right,0,0.8476629999931902,None,1106.829039500095,1106.843914499972,1106.8424974501133,1106.8424974501133,1107.075583799975,1107.075583799975,1107.8413027999923,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,2,9,41,5,1107.8570882000495,,,,,,,,,,,,,,,,,,,,,,,1107.8423053999431,0.7,1107.8570882000495,1108.5951650999486,1108.5419213999994,1108.5419876000378,1108.5951650999486,1108.5951650999486,1108.5951650999486,0.0352874998934567,1109.4451330001466,left,1,0.8627414000220597,None,1109.4462768000085,1109.4685891000554,1109.4588452501223,1109.4588452501223,,,1110.4575688000768,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,2,10,42,1,1110.4741458999924,,,,,,,,,,,,,,,,,,,,,,,1110.4583630000707,1.1,1110.4741458999924,1111.6152842999436,1111.5584899999667,1111.5585521000903,1111.6152842999436,1111.6152842999436,1111.6152842999436,0.03861839999444783,1113.0735939000733,right,1,1.4562216999474913,None,1113.0750019999687,1113.1003910000436,1113.1033714000137,1113.1033714000137,,,1114.0909984000027,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,2,11,43,11,1114.107286900049,,,,,,,,,,,,,,,,,,,,,,,1114.092153799953,1.5,1114.107286900049,1115.6564607999753,1115.5920102000237,1115.5920832999982,1115.6564607999753,1115.6564607999753,1115.6564607999753,0.05025679990649223,1116.56077370001,right,1,0.9100434000138193,None,1116.5615944999736,1116.5786139001139,1116.5750488499646,1116.5750488499646,1116.8254021999892,1116.8254021999892,1117.573893400142,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,2,12,44,2,1117.5902992000338,,,,,,,,,,,,,,,,,,,,,,,1117.575024700025,1.2,1117.5902992000338,1118.8321503000334,1118.7754315999337,1118.7755046000239,1118.8321503000334,1118.8321503000334,1118.8321503000334,0.041886200197041035,1119.7435258999467,right,1,0.9154550000093877,None,1119.7443482999224,1119.7616715000477,1119.758144150069,1119.758144150069,1119.9925144000445,1119.9925144000445,1120.7568651000038,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,2,13,45,14,1120.7736019000877,,,,,,,,,,,,,,,,,,,,,,,1120.7579451000784,1.0,1120.7736019000877,1121.8215745000634,1121.7584188000765,1121.7584844999947,1121.8215745000634,1121.8215745000634,1121.8215745000634,0.04934370005503297,1122.6443666999694,left,1,0.8295901999808848,None,1122.6452218000777,1122.664698800072,1122.6587118499913,1122.6587118499913,1122.9046484001447,1122.9046484001447,1123.6566429000814,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,2,14,46,10,1123.6730415001512,,,,,,,,,,,,,,,,,,,,,,,1123.6575178001076,0.7,1123.6730415001512,1124.393538299948,1124.3570578999352,1124.3570996001363,1124.393538299948,1124.393538299948,1124.393538299948,0.021015799837186933,1129.276916099945,right,1,4.874266800004989,0.019607100170105696,1129.2779815001413,1129.3648278000765,1129.3499648501165,1129.3499648501165,1129.5725482001435,1129.5725482001435,1130.2890012001153,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,2,15,47,9,1130.305303900037,,,,,,,,,,,,,,,,,,,,,,,1130.2900752001442,0.9,1130.305303900037,1131.25432060007,1131.189793100115,1131.1898604999296,1131.25432060007,1131.25432060007,1131.25432060007,0.04679860011674464,1132.4601036000531,right,1,1.209784199949354,None,1132.4609350000974,1132.4809217001311,1132.4729761500378,1132.4729761500378,1132.721082400065,1132.721082400065,1133.4719930000138,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,3,0,48,3,1133.48843519995,,,,,,,,,,,,,,,,,,,,,,,1133.4735914000776,1.3,1133.48843519995,1134.833853600081,1134.7732359000947,1134.7733456999995,1134.833853600081,1134.833853600081,1134.833853600081,0.044462200021371245,1135.642268500058,right,1,0.818746600067243,None,1135.6432070001028,1135.6617896999232,1135.6563448501286,1135.6563448501286,,,1136.6549589999486,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,3,1,49,14,1136.671221200144,,,,,,,,,,,,,,,,,,,,,,,1136.655722500058,0.9,1136.671221200144,1137.6023359999526,1137.5554376000073,1137.5554861000273,1137.6023359999526,1137.6023359999526,1137.6023359999526,0.032529199961572886,1138.5092623000965,left,1,0.909890600014478,None,1138.5102619000245,1138.5296460001264,1138.5231211500243,1138.5231211500243,,,1139.5211873000953,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,3,2,50,9,1139.5374729000032,,,,,,,,,,,,,,,,,,,,,,,1139.5219594000373,0.6,1139.5374729000032,1140.1654219001066,1140.1219031999353,1140.1219510999508,1140.1654219001066,1140.1654219001066,1140.1654219001066,0.029337699990719557,1141.1589190000668,right,1,1.0053222998976707,None,1141.1599135999568,1141.1804498999845,1141.1727995500435,1141.1727995500435,1141.4049891999457,1141.4049891999457,1142.1712859999388,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,3,3,51,7,1142.1875825000461,,,,,,,,,,,,,,,,,,,,,,,1142.1720521999523,0.7,1142.1875825000461,1142.9119134999346,1142.8721813000739,1142.8722306999844,1142.9119134999346,1142.9119134999346,1142.9119134999346,0.025589199969545007,1144.7750826999545,left,1,1.8657156000845134,None,1144.7758830999956,1144.7953107000794,1144.7893304499332,1144.7893304499332,,,1145.787660999922,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,3,4,52,11,1145.803978000069,,,,,,,,,,,,,,,,,,,,,,,1145.7887363999616,1.1,1145.803978000069,1146.9256150999572,1146.8878601000179,1146.8878981999587,1146.9256150999572,1146.9256150999572,1146.9256150999572,0.023818999994546175,1147.974556399975,right,1,1.0529524001758546,None,1147.975336200092,1147.9942523001228,1147.9894480500836,1147.9894480500836,1148.2118176999502,1148.2118176999502,1148.987056999933,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,3,5,53,2,1149.0034849001095,,,,,,,,,,,,,,,,,,,,,,,1148.9876991000492,1.5,1149.0034849001095,1150.5256686001085,1150.4878237000667,1150.4878664000425,1150.5256686001085,1150.5256686001085,1150.5256686001085,0.02329900022596121,1151.7409582000691,left,0,1.2271982999518514,None,1151.741786699975,1151.757907900028,1151.7552610501182,1151.7552610501182,1151.9778100999538,1151.9778100999538,1152.7533581999596,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,3,6,54,13,1152.7698999999557,,,,,,,,,,,,,,,,,,,,,,,1152.7539635000285,0.5,1152.7698999999557,1153.3023668001406,1153.254827399971,1153.2548887000885,1153.3023668001406,1153.3023668001406,1153.3023668001406,0.03041439992375672,1154.2240230999887,left,1,0.9372782001737505,None,1154.2245561999734,1154.2371306000277,1154.2386534500868,1154.2386534500868,1154.4797479999252,1154.4797479999252,1155.2224803001154,1155.23671810003,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,3,7,55,15,1155.23671810003,,,,,,,,,,,,,,,,,,,,,,,1155.2234525000677,0.9,1155.23671810003,1156.1649780001026,1156.1215055999346,1156.1215632001404,1156.1649780001026,1156.1649780001026,1156.1649780001026,0.026882899925112724,1157.75707469997,left,1,1.5967125999741256,None,1157.7578898000065,1157.7757564999629,1157.7716028499883,1157.7716028499883,1157.9865003000014,1157.9865003000014,1158.770031900145,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,3,8,56,6,1158.7865395001136,,,,,,,,,,,,,,,,,,,,,,,1158.7706993001048,0.8,1158.7865395001136,1159.6261357001495,1159.5715745000634,1159.5716268001124,1159.6261357001495,1159.6261357001495,1159.6261357001495,0.03670569998212159,1161.8921952999663,left,1,2.281607700046152,None,1161.892996800132,1161.91110570007,1161.9050809499342,1161.9050809499342,1162.150681399973,1162.150681399973,1162.9030880001374,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,3,9,57,12,1162.919399800012,,,,,,,,,,,,,,,,,,,,,,,1162.9037373000756,0.6,1162.919399800012,1163.5530630000867,1163.5039284999948,1163.5039822999388,1163.5530630000867,1163.5530630000867,1163.5530630000867,0.03226889995858073,1164.4223939001095,left,1,0.8720337001141161,None,1164.4228282000404,1164.4360655001365,1164.4378390501254,1164.4378390501254,,,1165.42033000011,1165.4360070999246,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,3,10,58,4,1165.4360070999246,,,,,,,,,,,,,,,,,,,,,,,1165.420961300144,1.4,1165.4360070999246,1166.8589528000448,1166.820288100047,1166.820331200026,1166.8589528000448,1166.8589528000448,1166.8589528000448,0.0257190999109298,1168.0563862000126,left,1,1.1935843999963254,None,1168.057209599996,1168.0753774000332,1168.071150250081,1168.071150250081,1168.3214157000184,1168.3214157000184,1169.0699112000875,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,3,11,59,1,1169.0861746000592,,,,,,,,,,,,,,,,,,,,,,,1169.0707722001243,1.5,1169.0861746000592,1170.6175947999582,1170.5706716999412,1170.5707241999917,1170.6175947999582,1170.6175947999582,1170.6175947999582,0.03177600004710257,1172.4902015000116,right,1,1.8773441000375897,None,1172.4912396001164,1172.5137974000536,1172.5042315500789,1172.5042315500789,1172.7191954001319,1172.7191954001319,1173.5030223999638,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex1.jpg,right,0,1,1,0,0,1,1,1,3,12,60,8,1173.5193628999405,,,,,,,,,,,,,,,,,,,,,,,1173.5038785000797,1.3,1173.5193628999405,1174.850948000094,1174.8060779001098,1174.8061327000614,1174.850948000094,1174.850948000094,1174.850948000094,0.029912599828094244,1175.640374199953,right,1,0.7933341001626104,None,1175.6413912000135,1175.6638466999866,1175.6544208501466,1175.6544208501466,1175.905879799975,1175.905879799975,1176.6527032000013,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,3,13,61,5,1176.6692695000675,,,,,,,,,,,,,,,,,,,,,,,1176.6536083000246,1.3,1176.6692695000675,1177.9968773999717,1177.9533915999345,1177.953443000093,1177.9968773999717,1177.9968773999717,1177.9968773999717,0.02833679993636906,1178.9399125000928,left,1,0.9478605000767857,None,1178.9409223000985,1178.9645873000845,1178.9539901500568,1178.9539901500568,,,1179.9531147999223,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,3,14,62,10,1179.9690739000216,,,,,,,,,,,,,,,,,,,,,,,1179.9539230000228,1.3,1179.9690739000216,1181.2965433001518,1181.253264799947,1181.25331680011,1181.2965433001518,1181.2965433001518,1181.2965433001518,0.027755800168961287,1182.1907520000823,left,0,0.9049209000077099,None,1182.1915772999637,1182.2071529999375,1182.2043854499236,1182.2043854499236,1182.4769719000906,1182.4769719000906,1183.2018937999383,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex1.jpg,right,0,1,1,0,0,1,1,1,3,15,63,0,1183.2183877001517,,,,,,,,,,,,,,,,,,,,,,,1183.2025929000229,0.6,1183.2183877001517,1183.8406682000495,1183.8028283999301,1183.8028713001404,1183.8406682000495,1183.8406682000495,1183.8406682000495,0.023706200066953897,1184.7391236000694,right,1,0.9032892999239266,None,1184.7399812999647,1184.7616127000656,1184.7537685500458,1184.7537685500458,1184.9804366000462,1184.9804366000462,1185.752484299941,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,4,0,64,10,1185.769091000082,,,,,,,,,,,,,,,,,,,,,,,1185.7533565999474,1.1,1185.769091000082,1186.8975486001,1186.853393000085,1186.8534450000152,1186.8975486001,1186.8975486001,1186.8975486001,0.026983299991115928,1188.6908803000115,right,1,1.798365900060162,None,1188.6919822001364,1188.7150807001162,1188.7039434500505,1188.7039434500505,1188.985296400031,1188.985296400031,1189.7028854000382,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex4.jpg,right,0,1,1,0,0,1,1,1,4,1,65,3,1189.7190040000714,,,,,,,,,,,,,,,,,,,,,,,1189.7041102000512,0.6,1189.7190040000714,1190.3680311001372,1190.3034590000752,1190.3035331000574,1190.3680311001372,1190.3680311001372,1190.3680311001372,0.048540799878537655,1192.255637000082,right,1,1.8959991000592709,None,1192.2564689000137,1192.275014600018,1192.269987850031,1192.269987850031,,,1193.2685343001503,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex7.jpg,left,0,1,1,0,0,1,1,1,4,2,66,6,1193.285192700103,,,,,,,,,,,,,,,,,,,,,,,1193.2693890000228,0.8,1193.285192700103,1194.123876699945,1194.0695758000948,1194.0696280000266,1194.123876699945,1194.123876699945,1194.123876699945,0.037071599857881665,1195.3784022999462,left,1,1.2663379998411983,None,1195.3794784999918,1195.4012388000265,1195.4029303999619,1195.4029303999619,1195.6418188000098,1195.6418188000098,1196.3875998000149,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex6.jpg,left,0,1,1,0,0,1,1,1,4,3,67,5,1196.401498900028,,,,,,,,,,,,,,,,,,,,,,,1196.3889073000755,0.6,1196.401498900028,1197.040671700146,1196.9869592001196,1196.9870345999952,1197.040671700146,1197.040671700146,1197.040671700146,0.03795339982025325,1197.8295674999245,left,1,0.7963968999683857,None,1197.831199000124,1197.8564037999604,1197.859432899952,1197.859432899952,,,1198.8356198000256,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex8.jpg,left,0,1,1,0,0,1,1,1,4,4,68,7,1198.8512709999923,,,,,,,,,,,,,,,,,,,,,,,1198.8368474999443,1.3,1198.8512709999923,1200.188315999927,1200.1366000999697,1200.1366741000675,1200.188315999927,1200.188315999927,1200.188315999927,0.0357186000328511,1201.1448850999586,left,1,0.9691397999413311,None,1201.1463649000507,1201.1718768000137,1201.1736025999767,1201.1736025999767,1201.4055457001086,1201.4055457001086,1202.1516281000804,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex5.jpg,left,0,1,1,0,0,1,1,1,4,5,69,12,1202.1676733000204,,,,,,,,,,,,,,,,,,,,,,,1202.1527885000687,1.3,1202.1676733000204,1203.514221600024,1203.4527561999857,1203.4528284000698,1203.514221600024,1203.514221600024,1203.514221600024,0.04793430003337562,1204.2248180001043,left,1,0.7158186000306159,None,1204.2258353000507,1204.2446185001172,1204.238608049974,1204.238608049974,1204.4875821000896,1204.4875821000896,1205.2351419001352,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,4,6,70,9,1205.2511501000263,,,,,,,,,,,,,,,,,,,,,,,1205.2364709000103,1.0,1205.2511501000263,1206.2958591000643,1206.23733179993,1206.2374045001343,1206.2958591000643,1206.2958591000643,1206.2958591000643,0.04499659989960492,1207.147920700023,right,1,0.8592208998743445,None,1207.1486858001444,1207.1647094001528,1207.1622509500478,1207.1622509500478,1207.408594199922,1207.408594199922,1208.1515651999507,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex2.jpg,right,0,1,1,0,0,1,1,1,4,7,71,1,1208.167649900075,,,,,,,,,,,,,,,,,,,,,,,1208.152748200111,0.9,1208.167649900075,1209.1129179999698,1209.0529108999763,1209.05298519996,1209.1129179999698,1209.1129179999698,1209.1129179999698,0.04532440006732941,1209.8050256001297,right,1,0.7026472000870854,None,1209.8058760000858,1209.8248453999404,1209.8196816500742,1209.8196816500742,1210.061667199945,1210.061667199945,1210.8176994000096,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
 0:2, 16:32,6,total,2,images/Ex3.jpg,right,0,1,1,0,0,1,1,1,4,8,72,2,1210.8338697999716,,,,,,,,,,,,,,,,,,,,,,,1210.8187826001085,0.6,1210.8338697999716,1211.475038799923,1211.4188924999908,1211.4189641000703,1211.475038799923,1211.475038799923,1211.475038799923,0.04125529993325472,1212.172400200041,left,0,0.7038254998624325,None,1212.1738061001524,1212.2005535999779,1212.2020357000642,1212.2020357000642,1212.4225556000602,1212.4225556000602,1213.1846132001374,,,,,,,,,santTest,001,32,Masc,Mex,2024-02-18_12h51.39.739,CatRev1_within,2023.2.3,59.985627362177276,2024-02-18 12h52.15.989326 -0500,
