tasksRows,trialsRows,eachBlock,task,phase,Exemplars,r_correct,task.thisRepN,task.thisTrialN,task.thisN,task.thisIndex,phase.thisRepN,phase.thisTrialN,phase.thisN,phase.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,infCons.started,informed_consent.started,resp_consent.started,infCons.stopped,resp_consent.keys,resp_consent.rt,resp_consent.duration,instructions.started,text_instructions.started,resp_instructions.started,instructions.stopped,resp_instructions.keys,resp_instructions.rt,resp_instructions.duration,nextTask.started,next_task_ready.started,ready_task.started,nextTask.stopped,ready_task.keys,ready_task.rt,ready_task.duration,fixation.started,ITI,text_fixation.started,text_fixation.stopped,fixation.stopped,stim.started,stimulus.started,response_northern_text.started,response_southern_text.started,response.started,stim.stopped,response.keys,response.corr,response.rt,response.duration,feedback.started,feedback_text.started,correct_tone.started,incorrect_tone.started,feedback.stopped,correct_tone.stopped,incorrect_tone.stopped,feedback_text.stopped,end.started,text_end.started,resp_end.started,end.stopped,resp_end.keys,resp_end.rt,resp_end.duration,participant,session,Age?,Gender?,Nationality?,date,expName,psychopyVersion,frameRate,expStart,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,2,1,33,15,1019.7608417000156,,,,,,,,,,,,,,,,,,,,,,,1019.7451424000319,0.8,1019.7608417000156,1020.5648173999507,1020.5447938998695,1020.5448135999031,1020.5648173999507,1020.5648173999507,1020.5648173999507,0.010261000134050846,1021.1475450000726,right,1,0.5753949999343604,None,1021.1480133999139,1021.1611723999958,1021.1633511398686,1021.1633511398686,1022.144728800049,1021.3821066999808,1021.3821066999808,1022.1607045000419,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,2,2,34,11,1022.1607045000419,,,,,,,,,,,,,,,,,,,,,,,1022.1450970999431,0.7,1022.1607045000419,1022.8682373999618,1022.8446064000018,1022.8446253999136,1022.8682373999618,1022.8682373999618,1022.8682373999618,0.013707500183954835,1023.8310060999356,left,1,0.9689060999080539,None,1023.8314705998637,1023.8441407000646,1023.8466038400074,1023.8466038400074,1024.828020399902,,,1024.844202300068,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,2,3,35,5,1024.844202300068,,,,,,,,,,,,,,,,,,,,,,,1024.8283861998934,0.9,1024.844202300068,1025.7476081999484,1025.72775059985,1025.7277699999977,1025.7476081999484,1025.7476081999484,1025.7476081999484,0.010601599933579564,1026.2639605998993,right,1,0.5160474998410791,None,1026.2645514998585,1026.277234399924,1026.2795910398709,1026.2795910398709,1027.261228099931,,,1027.277192800073,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,2,4,36,14,1027.277192800073,,,,,,,,,,,,,,,,,,,,,,,1027.2615835999604,0.7,1027.277192800073,1027.9866396000143,1027.9609614000656,1027.960980199976,1027.9866396000143,1027.9866396000143,1027.9866396000143,0.015974200097844005,1029.1305494999979,left,0,1.142884299857542,None,1029.1309976999182,1029.1440435999539,1029.146314839949,1029.146314839949,1030.1276060000528,1029.3939090999775,1029.3939090999775,1030.143640599912,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,2,5,37,13,1030.143640599912,,,,,,,,,,,,,,,,,,,,,,,1030.12794759986,1.3,1030.143640599912,1031.4487534000073,1031.4274583000224,1031.427478000056,1031.4487534000073,1031.4487534000073,1031.4487534000073,0.011421500006690621,1032.3136563000735,right,1,0.8683076999150217,None,1032.3140699998476,1032.3271093999501,1032.3294127400732,1032.3294127400732,1033.3108498998918,1032.5437538998667,1032.5437538998667,1033.326780000003,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,2,6,38,6,1033.326780000003,,,,,,,,,,,,,,,,,,,,,,,1033.3112071000505,1.3,1033.326780000003,1034.635002099909,1034.6107415000442,1034.6107606000733,1034.635002099909,1034.635002099909,1034.635002099909,0.014640699839219451,1035.2300402000546,right,1,0.5874137000646442,None,1035.230498699937,1035.2434813000727,1035.2457885398762,1035.2457885398762,1036.2274241999257,1035.4731518998742,1035.4731518998742,1036.243437499972,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,2,7,39,0,1036.243437499972,,,,,,,,,,,,,,,,,,,,,,,1036.2278040000238,1.3,1036.243437499972,1037.549252500059,1037.527097800048,1037.5271159000695,1037.549252500059,1037.549252500059,1037.549252500059,0.012450699927285314,1039.0633330999408,right,0,1.5188741001766175,None,1039.0637957998551,1039.0766268000007,1039.0790032398654,1039.0790032398654,1040.0604206998833,,,1040.076471999986,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,2,8,40,2,1040.076471999986,,,,,,,,,,,,,,,,,,,,,,,1040.0607704999857,0.6,1040.076471999986,1040.682034800062,1040.6604720000178,1040.6605034999084,1040.682034800062,1040.682034800062,1040.682034800062,0.011638900032266974,1041.3966770998668,left,1,0.7210298001300544,None,1041.397122999886,1041.4098732999992,1041.4122530400055,1041.4122530400055,1042.3937411999796,1041.6265459998976,1041.6265459998976,1042.4096528999507,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,2,9,41,1,1042.4096528999507,,,,,,,,,,,,,,,,,,,,,,,1042.3940768998582,0.6,1042.4096528999507,1043.0173150999472,1042.9935540999286,1042.9935737999622,1043.0173150999472,1043.0173150999472,1043.0173150999472,0.014261800097301602,1043.7467878998723,left,1,0.7342672999948263,None,1043.747237100033,1043.7605938999914,1043.7621525399154,1043.7621525399154,1044.7437543999404,1044.040166700026,1044.040166700026,1044.7597489000764,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,2,10,42,4,1044.7597489000764,,,,,,,,,,,,,,,,,,,,,,,1044.7441006998997,1.2,1044.7597489000764,1045.9660855999682,1045.9433537998702,1045.9433718000073,1045.9660855999682,1045.9660855999682,1045.9660855999682,0.013287500012665987,1047.6461507000495,left,0,1.6803305000066757,None,1047.646696999902,1047.6594213999342,1047.6617953398963,1047.6617953398963,1048.6434377999976,1047.886111299973,1047.886111299973,1048.659576300066,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,2,11,43,3,1048.659576300066,,,,,,,,,,,,,,,,,,,,,,,1048.643794399919,0.5,1048.659576300066,1049.1676530998666,1049.1435591999907,1049.1435761998873,1049.1676530998666,1049.1676530998666,1049.1676530998666,0.01389129995368421,1049.9630259000696,left,1,0.7976130999159068,None,1049.9634996000677,1049.9761119999457,1049.9785569399828,1049.9785569399828,1050.9599508000538,1050.1973911998793,1050.1973911998793,1050.9759370998945,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,2,12,44,10,1050.9759370998945,,,,,,,,,,,,,,,,,,,,,,,1050.9603347000666,0.6,1050.9759370998945,1051.5842223998625,1051.559853099985,1051.5598724000156,1051.5842223998625,1051.5842223998625,1051.5842223998625,0.014495400013402104,1052.2462813998573,left,1,0.654975000070408,None,1052.2467246998567,1052.2594226000365,1052.2619333398761,1052.2619333398761,1053.2433110000566,1052.5363652999513,1052.5363652999513,1053.2593495999463,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,2,13,45,8,1053.2593495999463,,,,,,,,,,,,,,,,,,,,,,,1053.2436611000448,1.3,1053.2593495999463,1054.563865300035,1054.5429111998528,1054.5429302998818,1054.563865300035,1054.563865300035,1054.563865300035,0.011732500046491623,1055.9793388999533,left,1,1.422236200189218,None,1055.979844899848,1055.9923960000742,1055.9948345400626,1055.9948345400626,1056.9764328000601,1056.209119200008,1056.209119200008,1056.9924945998937,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,2,14,46,12,1056.9924945998937,,,,,,,,,,,,,,,,,,,,,,,1056.9768004999496,1.1,1056.9924945998937,1058.1004983000457,1058.0760937999003,1058.0761128999293,1058.1004983000457,1058.1004983000457,1058.1004983000457,0.014764599967747927,1059.16249040002,right,1,1.0703455000184476,None,1059.1629461999983,1059.1757062000688,1059.1779879400274,1059.1779879400274,1060.1594763998874,1059.3921904999297,1059.3921904999297,1060.1754949998576,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,2,15,47,9,1060.1754949998576,,,,,,,,,,,,,,,,,,,,,,,1060.1598264998756,0.7,1060.1754949998576,1060.8826681000646,1060.8594740000553,1060.859491799958,1060.8826681000646,1060.8826681000646,1060.8826681000646,0.013253599870949984,1061.4123082000297,left,1,0.530248399823904,None,1061.4127293999773,1061.425820699893,1061.4280607398832,1061.4280607398832,1062.409275099868,,,1062.4252683999948,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,3,0,48,12,1062.4252683999948,,,,,,,,,,,,,,,,,,,,,,,1062.4096337000374,0.8,1062.4252683999948,1063.2316870999057,1063.2090628999285,1063.2090830998495,1063.2316870999057,1063.2316870999057,1063.2316870999057,0.013218499952927232,1064.245388200041,right,1,1.0064521001186222,None,1064.2458103999961,1064.2586908000521,1064.2610855399398,1064.2610855399398,1065.2429384998977,1064.5423830000218,1064.5423830000218,1065.2588867000304,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,3,1,49,1,1065.2588867000304,,,,,,,,,,,,,,,,,,,,,,,1065.2433209000155,1.3,1065.2588867000304,1066.5653017000295,1066.542280799942,1066.5423006999772,1066.5653017000295,1066.5653017000295,1066.5653017000295,0.013478700071573257,1067.128613299923,left,1,0.5689621001947671,None,1067.1290726999287,1067.1418693999294,1067.1442018399248,1067.1442018399248,1068.1257469998673,1067.3871664998587,1067.3871664998587,1068.1417714999989,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,3,2,50,5,1068.1417714999989,,,,,,,,,,,,,,,,,,,,,,,1068.1260941999499,1.5,1068.1417714999989,1069.64600050007,1069.6253943999764,1069.6254149999004,1069.64600050007,1069.64600050007,1069.64600050007,0.011099699884653091,1070.628405699972,right,1,0.98717310000211,None,1070.6288953998592,1070.6416132999584,1070.6440410398645,1070.6440410398645,1071.6254366000649,,,1071.6415305999108,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,3,3,51,7,1071.6415305999108,,,,,,,,,,,,,,,,,,,,,,,1071.6257986999117,1.2,1071.6415305999108,1072.8454642998986,1072.8255284999032,1072.8255487999413,1072.8454642998986,1072.8454642998986,1072.8454642998986,0.010272599989548326,1073.6948038998526,right,1,0.853326000040397,None,1073.6952865000349,1073.708100900054,1073.710485039861,1073.710485039861,1074.691984700039,,,1074.7080089999363,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,3,4,52,10,1074.7080089999363,,,,,,,,,,,,,,,,,,,,,,,1074.6923573999666,0.7,1074.7080089999363,1075.413202199852,1075.3918337998912,1075.391853600042,1075.413202199852,1075.413202199852,1075.413202199852,0.011068500112742186,1076.0116703999229,left,1,0.6033095999155194,None,1076.0121241000015,1076.0247094000224,1076.0270886399085,1076.0270886399085,1077.0087327999063,,,1077.0247406000271,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,3,5,53,11,1077.0247406000271,,,,,,,,,,,,,,,,,,,,,,,1077.0090810998809,0.7,1077.0247406000271,1077.7323378999718,1077.7083282999229,1077.7083481000736,1077.7323378999718,1077.7323378999718,1077.7323378999718,0.014436300145462155,1078.7110647999216,left,1,0.9723718001041561,None,1078.711534400005,1078.7245501000434,1078.7267901400337,1078.7267901400337,1079.7084112998564,,,1079.724421699997,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex6.jpg,right,0,1,1,0,0,0,0,0,3,6,54,13,1079.724421699997,,,,,,,,,,,,,,,,,,,,,,,1079.7087608999573,1.1,1079.724421699997,1080.830157799879,1080.8084531999193,1080.8084706000518,1080.830157799879,1080.830157799879,1080.830157799879,0.011509999865666032,1081.46152110002,left,0,0.6400162000209093,None,1081.4619801000226,1081.4743661000393,1081.4769372398732,1081.4769372398732,1082.4582344999071,1081.6960356999189,1081.6960356999189,1082.474243799923,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,3,7,55,14,1082.474243799923,,,,,,,,,,,,,,,,,,,,,,,1082.4585756000597,0.9,1082.474243799923,1083.3835535000544,1083.3580288998783,1083.3580477000214,1083.3835535000544,1083.3835535000544,1083.3835535000544,0.01586779998615384,1084.0109308999963,right,1,0.6334776000585407,None,1084.0113681000657,1084.024271100061,1084.026745739975,1084.026745739975,1085.0087502000388,1084.2690566999372,1084.2690566999372,1085.02430239995,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,3,8,56,15,1085.02430239995,,,,,,,,,,,,,,,,,,,,,,,1085.0091065000743,1.2,1085.02430239995,1086.230059399968,1086.2079151000362,1086.2079328000546,1086.230059399968,1086.230059399968,1086.230059399968,0.011648799991235137,1087.260929999873,right,1,1.0348675998393446,None,1087.2613592999987,1087.274204300018,1087.276535439887,1087.276535439887,1088.2579026999883,,,1088.2739279000089,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,3,9,57,4,1088.2739279000089,,,,,,,,,,,,,,,,,,,,,,,1088.258255599998,1.3,1088.2739279000089,1089.5807596000377,1089.5577000000048,1089.5577187000308,1089.5807596000377,1089.5807596000377,1089.5807596000377,0.013431500177830458,1091.5438301998656,left,0,1.9576064001303166,None,1091.5442891998682,1091.557132099988,1091.559529239894,1091.559529239894,1092.5411378999706,1091.7798804000486,1091.7798804000486,1092.557123000035,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,3,10,58,3,1092.557123000035,,,,,,,,,,,,,,,,,,,,,,,1092.5414962999057,1.5,1092.557123000035,1094.0642544999719,1094.0409076998476,1094.0409301000182,1094.0642544999719,1094.0642544999719,1094.0642544999719,0.01361589995212853,1095.2438693000004,left,1,1.1828536000102758,None,1095.2443597000092,1095.2570529999211,1095.2594013399212,1095.2594013399212,1096.2407807998825,1095.536303699948,1095.536303699948,1096.256906399969,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex2.jpg,left,0,1,1,0,0,0,0,0,3,11,59,9,1096.256906399969,,,,,,,,,,,,,,,,,,,,,,,1096.2411378000397,0.6,1096.256906399969,1096.8646233000327,1096.8408476000186,1096.8408677999396,1096.8646233000327,1096.8646233000327,1096.8646233000327,0.013510999968275428,1097.4604736999609,left,1,0.5888561999890953,None,1097.46087719989,1097.4736068998463,1097.4761824399466,1097.4761824399466,1098.457355499966,1097.6989259000402,1097.6989259000402,1098.4733730000444,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex3.jpg,left,0,1,1,0,0,0,0,0,3,12,60,2,1098.4733730000444,,,,,,,,,,,,,,,,,,,,,,,1098.4577033999376,1.2,1098.4733730000444,1099.678642499959,1099.6572066000663,1099.657224799972,1099.678642499959,1099.678642499959,1099.678642499959,0.011069100117310882,1100.4268793999217,left,1,0.7421019000466913,None,1100.4273325998802,1100.4402013998479,1100.4425342398463,1100.4425342398463,1101.4242418999784,,,1101.4402856000233,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,3,13,61,8,1101.4402856000233,,,,,,,,,,,,,,,,,,,,,,,1101.4245785998646,1.1,1101.4402856000233,1102.5452473000623,1102.5237618000247,1102.5237950000446,1102.5452473000623,1102.5452473000623,1102.5452473000623,0.011881599901244044,1103.543339899974,left,1,1.0040215000044554,None,1103.54377879994,1103.5566143000033,1103.5589521400398,1103.5589521400398,1104.540543799987,1103.7803853999358,1103.7803853999358,1104.5565698000137,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,3,14,62,6,1104.5565698000137,,,,,,,,,,,,,,,,,,,,,,,1104.5408908999525,1.0,1104.5565698000137,1105.566980500007,1105.54071630002,1105.5407358999364,1105.566980500007,1105.566980500007,1105.566980500007,0.015432100044563413,1106.2265403000638,right,1,0.6628288999199867,None,1106.2269888999872,1106.2398361999076,1106.2422622399172,1106.2422622399172,1107.2235894000623,,,1107.2397036999464,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex1.jpg,left,0,1,1,0,0,0,0,0,3,15,63,0,1107.2397036999464,,,,,,,,,,,,,,,,,,,,,,,1107.2239473999944,1.1,1107.2397036999464,1108.3452562999446,1108.3233648999594,1108.3233828998636,1108.3452562999446,1108.3452562999446,1108.3452562999446,0.012249300023540854,1110.0262196999975,right,0,1.6786017001140863,None,1110.0267117000185,1110.0395734000485,1110.0418965398567,1110.0418965398567,1111.0233690000605,1110.278265299974,1110.278265299974,1111.039435799932,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex4.jpg,left,0,1,1,0,0,0,0,0,4,0,64,11,1111.039435799932,,,,,,,,,,,,,,,,,,,,,,,1111.0237282000016,1.1,1111.039435799932,1112.145574199967,1112.1231444999576,1112.1231617999729,1112.145574199967,1112.145574199967,1112.145574199967,0.01265709986910224,1112.8768225999083,left,1,0.7304662000387907,None,1112.877317900071,1112.8896776000038,1112.892350040027,1112.892350040027,1113.8732372999657,1113.1247719000094,1113.1247719000094,1113.889410899952,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex8.jpg,right,0,1,1,0,0,0,0,0,4,1,65,7,1113.889410899952,,,,,,,,,,,,,,,,,,,,,,,1113.8735871999525,1.1,1113.889410899952,1114.993225599872,1114.9730706999544,1114.9730897999834,1114.993225599872,1114.993225599872,1114.993225599872,0.010777199873700738,1116.3258350999095,right,1,1.3281739000231028,None,1116.3262966999318,1116.3392739999108,1116.3415260399925,1116.3415260399925,1117.3232666000258,1116.5559938999359,1116.5559938999359,1117.3398370998912,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex7.jpg,right,0,1,1,0,0,0,0,0,4,2,66,6,1117.3398370998912,,,,,,,,,,,,,,,,,,,,,,,1117.3236106999684,1.3,1117.3398370998912,1118.6476628000382,1118.6228282998782,1118.622846599901,1118.6476628000382,1118.6476628000382,1118.6476628000382,0.015371300047263503,1119.3258311999962,right,1,0.6745037999935448,None,1119.326274199877,1119.3391330998857,1119.3415091399802,1119.3415091399802,1120.3229157000314,1119.5557214999571,1119.5557214999571,1120.3390212999657,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
 0:2, 0:16,6,total,1,images/Ex5.jpg,right,0,1,1,0,0,0,0,0,4,3,67,4,1120.3390212999657,,,,,,,,,,,,,,,,,,,,,,,1120.323268200038,0.6,1120.3390212999657,1120.9456145998556,1120.9229625998996,1120.9229812000412,1120.9456145998556,1120.9456145998556,1120.9456145998556,0.01308099995367229,1121.4756552998442,left,0,0.5362152000889182,None,1121.4760485000443,1121.4889597999863,1121.491317140055,1121.491317140055,1122.472820499912,1121.7055965999607,1121.7055965999607,1122.4888436000329,,,,,,,,sophTest,001,25,F,German,2024-02-20_18h19.28.442,CatRev1_within,2023.2.3,59.98152574491557,2024-02-20 18h19.53.030400 -0500,
