"participant","task","phase","Exemplars","r_correct","response.keys","response.corr","response.rt","condition","difficulty","set","first","subjectId","goodSubject","blocksPhase","blocks","condition2","goodTrials"
"5fa0803077c8550dcb24237d","partial",2,11,"right","right",1,0.4127,"reversed","hard",1,"first-partial","P17",TRUE,3,11,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,10,"left","left",1,0.4872,"nonreversed","hard",1,"first-partial","P17",TRUE,3,11,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,10,"left","left",1,0.4878,"nonreversed","hard",1,"first-partial","P17",TRUE,3,11,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,12,"right","right",1,0.5744,"reversed","hard",1,"first-partial","P17",TRUE,3,11,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,15,"right","right",1,0.4714,"nonreversed","hard",1,"first-partial","P17",TRUE,3,11,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,16,"right","right",1,0.4816,"nonreversed","hard",1,"first-partial","P17",TRUE,3,11,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,13,"left","left",1,0.5241,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,11,"right","right",1,0.4538,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,13,"left","left",1,0.5403,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,14,"left","left",1,0.5483,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,14,"left","left",1,0.4824,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,9,"left","left",1,0.8716,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,15,"right","right",1,0.9861,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,16,"right","left",0,0.5205,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,10,"left","left",1,0.4226,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,15,"right","right",1,0.4806,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,11,"right","right",1,0.5262,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,16,"right","right",1,0.4374,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,12,"right","right",1,0.4047,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,12,"right","right",1,0.3714,"reversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-reversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,9,"left","right",0,0.3707,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","partial",2,10,"left","left",1,0.4551,"nonreversed","hard",1,"first-partial","P17",TRUE,4,12,"partial-nonreversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","left",0,0.6884,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.5232,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","right",0,0.4224,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","left",1,0.6038,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","right",0,0.6205,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","left",0,0.6134,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.7227,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.4541,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.4869,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.6193,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.4699,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","left",0,0.4201,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","right",0,0.5214,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","left",0,0.9227,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","right",0,0.5806,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.7799,"reversed","hard",1,"first-partial","P17",TRUE,1,1,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.3571,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.404,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.82,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.4902,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.4221,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.7043,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.6039,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.6196,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.9992,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.7741,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.454,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","right",0,0.6694,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,1.5216,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,1.0708,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5036,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.871,"reversed","hard",1,"first-partial","P17",TRUE,2,2,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","left",0,0.6917,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","right",0,0.487,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5979,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","left",0,0.6876,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.5206,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.6591,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.6566,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","right",0,1.0744,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,1.0371,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.6817,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.8243,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.6866,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5038,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","left",0,0.5531,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.9035,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.6798,"reversed","hard",1,"first-partial","P17",TRUE,3,3,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.8706,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.7348,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.6395,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","left",0,1.0388,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.7544,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5484,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.5053,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.3873,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.9758,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","left",1,0.5039,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","left",0,0.4371,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.6485,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5734,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,1.0035,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.531,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.7394,"reversed","hard",1,"first-partial","P17",TRUE,4,4,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.4876,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.6818,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5862,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5868,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.4363,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.5313,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.653,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.5485,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.6548,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.5702,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","left",0,0.7048,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.6694,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.5392,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.5819,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.6551,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.5204,"reversed","hard",1,"first-partial","P17",TRUE,5,5,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","left",0,0.5552,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.4374,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.9544,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.5821,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","left",0,0.4639,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5027,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.5203,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","left",1,0.5873,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.632,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5703,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","left",0,0.4206,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.5872,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.5877,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.5873,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.6377,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.5054,"reversed","hard",1,"first-partial","P17",TRUE,6,6,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","left",1,0.6715,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.5542,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","left",0,0.643,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.5148,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.9184,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","right",0,0.9554,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5522,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.6411,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,6,"right","right",1,0.7717,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.5874,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.8535,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,5,"right","right",1,0.5965,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,8,"right","right",1,0.8033,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.6381,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,7,"right","right",1,0.608,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,1,"left","left",1,0.5039,"reversed","hard",1,"first-partial","P17",TRUE,7,7,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,2,"left","left",1,0.5607,"reversed","hard",1,"first-partial","P17",TRUE,8,8,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,4,"left","left",1,0.821,"reversed","hard",1,"first-partial","P17",TRUE,8,8,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.6523,"reversed","hard",1,"first-partial","P17",TRUE,8,8,"total-reversed",TRUE
"5fa0803077c8550dcb24237d","total",1,3,"left","left",1,0.5047,"reversed","hard",1,"first-partial","P17",TRUE,8,8,"total-reversed",TRUE
